Title,Rental_Price,Rooms,m2,Province,Municipality,Date
"Piso en calle Hórreos, 4, Arteixo",450€/mes,2 hab.,80 m²,a-coruna-provincia,Arteixo,2022-02-22
"Estudio en calle de San Pedro, 20, Concheiros - Fontiñas, Santiago de Compostela",350€/mes,45 m²,Planta 1ª exterior sin ascensor,a-coruna-provincia,Santiago de Compostela,2022-02-22
"Piso en calle Ignacio Martell, 12, Canido, Ferrol",350€/mes,3 hab.,85 m²,a-coruna-provincia,Ferrol,2022-02-22
"Piso en calle Bolivia, 2, Ensanche, A Coruña",850€/mes,2 hab.,95 m²,a-coruna-provincia,A Coruña,2022-02-22
"Piso en calle Canido, 10, Malpica de Bergantiños",350€/mes,2 hab.,80 m²,a-coruna-provincia,Malpica de Bergantiños,2022-02-22
"Piso en Ciudad Vieja - Centro, A Coruña",650€/mes,3 hab.,75 m²,a-coruna-provincia,A Coruña,2022-02-22
"Piso en calle pinemar, 7, Cabanas",500€/mes,3 hab.,110 m²,a-coruna-provincia,Cabanas,2022-02-22
Piso en Fene,450€/mes,2 hab.,78 m²,a-coruna-provincia,Piso en Fene,2022-02-22
"Piso en avenida da Constitución, 7, Boiro",300€/mes,1 hab.,50 m²,a-coruna-provincia,Boiro,2022-02-22
"Piso en Castillo de Lantaron, 21, Zabalgana - Ariznabarra, Vitoria-Gasteiz",750€/mes,4 hab.,92 m²,alava,Vitoria-Gasteiz,2022-02-22
"Piso en calle FUEROS-SAN PRUDENCIO, Centro, Vitoria-Gasteiz",750€/mes,1 hab.,70 m²,alava,Vitoria-Gasteiz,2022-02-22
"Piso en alto del Prado Bidea, 10, Armentia - Ciudad Jardín, Vitoria-Gasteiz",750€/mes,2 hab.,65 m²,alava,Vitoria-Gasteiz,2022-02-22
"Piso en calle Diputación Foral de Alava, Lovaina - Aranzabal, Vitoria-Gasteiz",850€/mes,1 hab.,54 m²,alava,Vitoria-Gasteiz,2022-02-22
"Piso en calle Voluntaria Entrega, Lakua - Arriaga, Vitoria-Gasteiz",690€/mes,1 hab.,53 m²,alava,Vitoria-Gasteiz,2022-02-22
"Piso en calle Fray Zacarías Martínez, Casco Viejo, Vitoria-Gasteiz",950€/mes,2 hab.,71 m²,alava,Vitoria-Gasteiz,2022-02-22
"Piso en Casco Viejo, Vitoria-Gasteiz",750€/mes,2 hab.,90 m²,alava,Vitoria-Gasteiz,2022-02-22
"Piso en calle Ramiro de Maeztu, 12, Lovaina - Aranzabal, Vitoria-Gasteiz",1.017€/mes,3 hab.,79 m²,alava,Vitoria-Gasteiz,2022-02-22
"Piso en calle Ori, Lakua, Vitoria-Gasteiz",900€/mes,3 hab.,80 m²,alava,Vitoria-Gasteiz,2022-02-22
"Piso en calle Federico Garcia Lorca, 4, Judimendi - Sta.Lucía, Vitoria-Gasteiz",780€/mes,2 hab.,72 m²,alava,Vitoria-Gasteiz,2022-02-22
"Piso en Gaztelako Atea, 56, Zabalgana - Ariznabarra, Vitoria-Gasteiz",1.100€/mes,3 hab.,118 m²,alava,Vitoria-Gasteiz,2022-02-22
"Ático en calle Foru, 31, Centro, Vitoria-Gasteiz",725€/mes,1 hab.,50 m²,alava,Vitoria-Gasteiz,2022-02-22
"Piso en Centro, Vitoria-Gasteiz",975€/mes,3 hab.,95 m²,alava,Vitoria-Gasteiz,2022-02-22
"Piso en calle Puerto Rico, El Pilar, Vitoria-Gasteiz",745€/mes,3 hab.,60 m²,alava,Vitoria-Gasteiz,2022-02-22
"Piso en HERRERIA, Casco Viejo, Vitoria-Gasteiz",750€/mes,1 hab.,45 m²,alava,Vitoria-Gasteiz,2022-02-22
"Piso en paseo de la Florida, 3, Centro, Vitoria-Gasteiz",1.700€/mes,4 hab.,141 m²,alava,Vitoria-Gasteiz,2022-02-22
"Piso en Zumakadi Ibilbidea, Adurtza, Vitoria-Gasteiz",750€/mes,2 hab.,68 m²,alava,Vitoria-Gasteiz,2022-02-22
"Piso en calle de los Fueros, Centro, Vitoria-Gasteiz",1.385€/mes,3 hab.,135 m²,alava,Vitoria-Gasteiz,2022-02-22
"Estudio en calle Vitoria, 12, Llodio",450€/mes,75 m²,Bajo exterior sin ascensor,alava,Llodio,2022-02-22
"Chalet en Zona rural suroeste, Vitoria-Gasteiz",3.000€/mes,4 hab.,177 m²,alava,Vitoria-Gasteiz,2022-02-22
"Piso en calle Eduardo Dato, 8, Centro, Vitoria-Gasteiz",850€/mes,1 hab.,60 m²,alava,Vitoria-Gasteiz,2022-02-22
"Piso en Florida, 46, Centro, Vitoria-Gasteiz",775€/mes,2 hab.,55 m²,alava,Vitoria-Gasteiz,2022-02-22
"Piso en calle Pamplona-Iruñea, Lakua, Vitoria-Gasteiz",750€/mes,2 hab.,75 m²,alava,Vitoria-Gasteiz,2022-02-22
"Piso en calle Andalucía, Aranzabela - Aranbizkarra, Vitoria-Gasteiz",780€/mes,3 hab.,80 m²,alava,Vitoria-Gasteiz,2022-02-22
"Piso en calle Rioja, 1, Centro, Vitoria-Gasteiz",925€/mes,2 hab.,80 m²,alava,Vitoria-Gasteiz,2022-02-22
"Piso en avenida Gasteiz, 24, Lovaina - Aranzabal, Vitoria-Gasteiz",1.300€/mes,4 hab.,150 m²,alava,Vitoria-Gasteiz,2022-02-22
"Piso en calle cercas bajas, 11, Lovaina - Aranzabal, Vitoria-Gasteiz",1.200€/mes,4 hab.,120 m²,alava,Vitoria-Gasteiz,2022-02-22
"Piso en Mediterraneoaren Hiribidea, 1, Zabalgana - Ariznabarra, Vitoria-Gasteiz",790€/mes,1 hab.,80 m²,alava,Vitoria-Gasteiz,2022-02-22
"Piso en calle zapatari, 51, Salvatierra",550€/mes,3 hab.,80 m²,alava,Salvatierra,2022-02-22
"Piso en calle Adurtza, 4, Zona rural suroeste, Vitoria-Gasteiz",750€/mes,2 hab.,67 m²,alava,Vitoria-Gasteiz,2022-02-22
"Chalet adosado en Santa Teresa, Albacete",1.000€/mes,4 hab.,320 m²,albacete-provincia,Albacete,2022-02-22
"Piso en Hermanos Falcó - Sepulcro Bolera, Albacete",500€/mes,1 hab.,54 m²,albacete-provincia,Albacete,2022-02-22
"Piso en Medicina, Albacete",750€/mes,4 hab.,130 m²,albacete-provincia,Albacete,2022-02-22
"Piso en San Antonio Abad - Polígono San Antón, Albacete",600€/mes,4 hab.,128 m²,albacete-provincia,Albacete,2022-02-22
"Piso en Carretas - Huerta de Marzo, Albacete",650€/mes,2 hab.,68 m²,albacete-provincia,Albacete,2022-02-22
"Chalet adosado en Santa Teresa, Albacete",1.200€/mes,4 hab.,250 m²,albacete-provincia,Albacete,2022-02-22
"Piso en Carretas - Huerta de Marzo, Albacete",1.500€/mes,3 hab.,220 m²,albacete-provincia,Albacete,2022-02-22
"Piso en calle MAYOR, Villacerrada - Centro, Albacete",790€/mes,4 hab.,150 m²,albacete-provincia,Albacete,2022-02-22
"Piso en calle virgen de belen, Almansa",450€/mes,3 hab.,90 m²,albacete-provincia,Almansa,2022-02-22
"Piso en Santa Teresa, Albacete",410€/mes,1 hab.,40 m²,albacete-provincia,Albacete,2022-02-22
"Piso en Industria, Albacete",750€/mes,3 hab.,136 m²,albacete-provincia,Albacete,2022-02-22
Chalet en Madrigueras,350€/mes,3 hab.,160 m²,albacete-provincia,Chalet en Madrigueras,2022-02-22
"Piso en Carretas - Huerta de Marzo, Albacete",550€/mes,1 hab.,85 m²,albacete-provincia,Albacete,2022-02-22
"Piso en Villacerrada - Centro, Albacete",700€/mes,3 hab.,140 m²,albacete-provincia,Albacete,2022-02-22
"Piso en Hospital, Albacete",600€/mes,2 hab.,80 m²,albacete-provincia,Albacete,2022-02-22
"Piso en Medicina, Albacete",750€/mes,4 hab.,160 m²,albacete-provincia,Albacete,2022-02-22
"Piso en avenida Jose Prat, 4, Medicina, Albacete",750€/mes,4 hab.,160 m²,albacete-provincia,Albacete,2022-02-22
"Piso en Fátima, Albacete",650€/mes,3 hab.,120 m²,albacete-provincia,Albacete,2022-02-22
"Piso en La Pajarita, Albacete",700€/mes,3 hab.,100 m²,albacete-provincia,Albacete,2022-02-22
"Piso en calle Matrona Luisa Rosado, 23, Medicina, Albacete",800€/mes,3 hab.,95 m²,albacete-provincia,Albacete,2022-02-22
"Piso en Carretas - Huerta de Marzo, Albacete",800€/mes,4 hab.,104 m²,albacete-provincia,Albacete,2022-02-22
"Piso en Villacerrada - Centro, Albacete",850€/mes,3 hab.,95 m²,albacete-provincia,Albacete,2022-02-22
"Piso en Hospital, Albacete",600€/mes,2 hab.,75 m²,albacete-provincia,Albacete,2022-02-22
"Chalet en Barrios periféricos - Pedanías, Albacete",1.500€/mes,4 hab.,420 m²,albacete-provincia,Albacete,2022-02-22
"Chalet en Barrios periféricos - Pedanías, Albacete",1.600€/mes,5 hab.,425 m²,albacete-provincia,Albacete,2022-02-22
"Piso en Carretas - Huerta de Marzo, Albacete",1.200€/mes,5 hab.,208 m²,albacete-provincia,Albacete,2022-02-22
"Piso en Industria, Albacete",500€/mes,1 hab.,45 m²,albacete-provincia,Albacete,2022-02-22
"Piso en San Antonio Abad - Polígono San Antón, Albacete",650€/mes,3 hab.,115 m²,albacete-provincia,Albacete,2022-02-22
"Piso en calle Salamanca, La Pajarita, Albacete",750€/mes,3 hab.,100 m²,albacete-provincia,Albacete,2022-02-22
"Chalet adosado en Medicina, Albacete",1.200€/mes,6 hab.,260 m²,albacete-provincia,Albacete,2022-02-22
"Piso en calle San Antonio, 20, Villacerrada - Centro, Albacete",550€/mes,2 hab.,75 m²,albacete-provincia,Albacete,2022-02-22
"Piso en Fátima, Albacete",550€/mes,2 hab.,54 m²,albacete-provincia,Albacete,2022-02-22
"Piso en El Pilar, Albacete",700€/mes,2 hab.,75 m²,albacete-provincia,Albacete,2022-02-22
"Piso en calle Dionisio Guardiola, Carretas - Huerta de Marzo, Albacete",800€/mes,4 hab.,119 m²,albacete-provincia,Albacete,2022-02-22
"Casa o chalet independiente en Cortijo de Pataslargas, s/n, Villaverde de Guadalimar",600€/mes,3 hab.,120 m²,albacete-provincia,Villaverde de Guadalimar,2022-02-22
"Piso en Carretas - Huerta de Marzo, Albacete",1.000€/mes,6 hab.,150 m²,albacete-provincia,Albacete,2022-02-22
Piso en Caudete,295€/mes,3 hab.,77 m²,albacete-provincia,Piso en Caudete,2022-02-22
Casa o chalet independiente en Caudete,430€/mes,3 hab.,120 m²,albacete-provincia,Casa o chalet independiente en Caudete,2022-02-22
Piso en Caudete,275€/mes,2 hab.,65 m²,albacete-provincia,Piso en Caudete,2022-02-22
"Piso en calle Iris, Industria, Albacete",730€/mes,4 hab.,80 m²,albacete-provincia,Albacete,2022-02-22
"Piso en Hermanos Falcó - Sepulcro Bolera, Albacete",650€/mes,3 hab.,90 m²,albacete-provincia,Albacete,2022-02-22
"Piso en Santa Teresa, Albacete",590€/mes,1 hab.,70 m²,albacete-provincia,Albacete,2022-02-22
"Ático en Feria, Albacete",600€/mes,2 hab.,88 m²,albacete-provincia,Albacete,2022-02-22
"Ático en Carretas - Huerta de Marzo, Albacete",650€/mes,2 hab.,84 m²,albacete-provincia,Albacete,2022-02-22
"Piso en Marques de Villores, Villacerrada - Centro, Albacete",950€/mes,3 hab.,120 m²,albacete-provincia,Albacete,2022-02-22
"Piso en Villacerrada - Centro, Albacete",690€/mes,3 hab.,100 m²,albacete-provincia,Albacete,2022-02-22
"Piso en MARQUES DE VILLORES, Villacerrada - Centro, Albacete",850€/mes,3 hab.,130 m²,albacete-provincia,Albacete,2022-02-22
"Ático en TINTE, Villacerrada - Centro, Albacete",1.500€/mes,2 hab.,90 m²,albacete-provincia,Albacete,2022-02-22
"Piso en plaza VIRGEN DE LOS LLANOS, Villacerrada - Centro, Albacete",700€/mes,3 hab.,122 m²,albacete-provincia,Albacete,2022-02-22
"Piso en Hermanos Falcó - Sepulcro Bolera, Albacete",900€/mes,3 hab.,105 m²,albacete-provincia,Albacete,2022-02-22
"Piso en calle el Quijote, 7, La Roda",440€/mes,3 hab.,90 m²,albacete-provincia,La Roda,2022-02-22
"Piso en calle Flora Tristán, Hermanos Falcó - Sepulcro Bolera, Albacete",480€/mes,1 hab.,65 m²,albacete-provincia,Albacete,2022-02-22
"Piso en calle Pedro Coca, 59, Franciscanos, Albacete",690€/mes,3 hab.,90 m²,albacete-provincia,Albacete,2022-02-22
"Piso en calle Arquitecto Vandelvira, 23, Franciscanos, Albacete",550€/mes,3 hab.,100 m²,albacete-provincia,Albacete,2022-02-22
"Piso en calle Ferrero, 15, Almansa",370€/mes,4 hab.,110 m²,albacete-provincia,Almansa,2022-02-22
"Piso en Carmen de burgos, 3, Hermanos Falcó - Sepulcro Bolera, Albacete",500€/mes,1 hab.,65 m²,albacete-provincia,Albacete,2022-02-22
"Piso en calle Francisco Pizarro, Fátima, Albacete",650€/mes,3 hab.,90 m²,albacete-provincia,Albacete,2022-02-22
"Piso en Villacerrada - Centro, Albacete",650€/mes,2 hab.,78 m²,albacete-provincia,Albacete,2022-02-22
"Piso en El Pilar, Albacete",650€/mes,2 hab.,75 m²,albacete-provincia,Albacete,2022-02-22
"Ático en avenida José Hernández de la Asunción, 25, Almansa",500€/mes,3 hab.,90 m²,albacete-provincia,Almansa,2022-02-22
"Piso en calle Teulada, Los Ángeles, Alicante / Alacant",500€/mes,3 hab.,79 m²,alicante,Alicante / Alacant,2022-02-22
"Piso en EDIFICIO INTEMPO, s/n, Playa de Poniente, Benidorm",2.100€/mes,2 hab.,95 m²,alicante,Benidorm,2022-02-22
"Piso en Campello Playa, El Campello",550€/mes,2 hab.,80 m²,alicante,El Campello,2022-02-22
"Casa o chalet independiente en Partida Carrus, s/n, Peña de Las Águilas, Elche / Elx",775€/mes,2 hab.,70 m²,alicante,Elche / Elx,2022-02-22
"Piso en calle Alcala, Pueblo Poniente, Benidorm",600€/mes,2 hab.,70 m²,alicante,Benidorm,2022-02-22
"Piso en calle Fray Luis de Leon, s/n, Centro, Elche / Elx",450€/mes,1 hab.,70 m²,alicante,Elche / Elx,2022-02-22
"Chalet adosado en avenida Capiscol, 9, Bellavista - Capiscol - Frank Espinós, San Juan de Alicante",800€/mes,2 hab.,100 m²,alicante,San Juan de Alicante,2022-02-22
"Chalet en calle Orden Dórico, Monte y Mar, Gran Alacant",1.000€/mes,3 hab.,100 m²,alicante,Gran Alacant,2022-02-22
"Piso en calle Tramuntana, Mirador de la Cala - Benimar, La Villajoyosa / Vila Joiosa",500€/mes,1 hab.,65 m²,alicante,La Villajoyosa / Vila Joiosa,2022-02-22
"Casa o chalet independiente en Zona los Frutales, Torrevieja",1.500€/mes,5 hab.,205 m²,alicante,Torrevieja,2022-02-22
"Piso en camino Colonia Romana, s/n, La Albufereta, Alicante / Alacant",700€/mes,2 hab.,75 m²,alicante,Alicante / Alacant,2022-02-22
"Piso en calle d'Oviedo, 2, Playa Muchavista, El Campello",1.200€/mes,2 hab.,96 m²,alicante,El Campello,2022-02-22
"Chalet pareado en avenida Arquitecto Félix Candela, 22, Alicante Golf, Alicante / Alacant",1.500€/mes,5 hab.,400 m²,alicante,Alicante / Alacant,2022-02-22
"Piso en Plaza de Toros - Avenida Chapí - Trinquete, Elda",570€/mes,3 hab.,140 m²,alicante,Elda,2022-02-22
"Piso en calle pablo picaso, 82, Playa Flamenca, Orihuela",375€/mes,1 hab.,50 m²,alicante,Orihuela,2022-02-22
"Piso en La Zenia, Orihuela",375€/mes,1 hab.,50 m²,alicante,Orihuela,2022-02-22
"Piso en Puerto Deportivo, Guardamar del Segura",500€/mes,2 hab.,70 m²,alicante,Guardamar del Segura,2022-02-22
"Piso en calle Antares, La Florida Portazgo, Alicante / Alacant",450€/mes,3 hab.,88 m²,alicante,Alicante / Alacant,2022-02-22
"Piso en calle de la Pinta, Playa Muchavista, El Campello",1.000€/mes,3 hab.,135 m²,alicante,El Campello,2022-02-22
"Piso en Puerto, Calpe",1.500€/mes,3 hab.,155 m²,alicante,Calpe,2022-02-22
"Estudio en avenida de Denia, Vistahermosa, Alicante / Alacant",550€/mes,40 m²,Bajo exterior sin ascensor,alicante,Alicante / Alacant,2022-02-22
"Piso en calle Retor, Centro, Elche / Elx",450€/mes,2 hab.,80 m²,alicante,Elche / Elx,2022-02-22
"Piso en San isidro, Casco Histórico-Santa Cruz, Alicante / Alacant",600€/mes,1 hab.,30 m²,alicante,Alicante / Alacant,2022-02-22
"Piso en calle Murcia, 1, San Blas, Alicante / Alacant",500€/mes,1 hab.,55 m²,alicante,Alicante / Alacant,2022-02-22
"Piso en El Puerto, Denia",650€/mes,3 hab.,90 m²,alicante,Denia,2022-02-22
"Piso en L'Almadrava-L'Estanyò, Denia",625€/mes,2 hab.,85 m²,alicante,Denia,2022-02-22
"Piso en L'Almadrava-L'Estanyò, Denia",625€/mes,2 hab.,80 m²,alicante,Denia,2022-02-22
"Piso en calle presidente adolfo suárez, 18, Pueblo Poniente, Benidorm",650€/mes,2 hab.,70 m²,alicante,Benidorm,2022-02-22
"Piso en plaza de los Luceros, 14, Mercado, Alicante / Alacant",1.600€/mes,3 hab.,150 m²,alicante,Alicante / Alacant,2022-02-22
"Casa o chalet independiente en camino de Bolufer, 22, Centro Ciudad, Jávea/Xàbia",2.000€/mes,4 hab.,1.000 m²,alicante,Jávea/Xàbia,2022-02-22
"Chalet adosado en Av. Constitución, Novelda",800€/mes,2 hab.,100 m²,alicante,Novelda,2022-02-22
"Chalet adosado en Gargasindi, Calpe",800€/mes,2 hab.,105 m²,alicante,Calpe,2022-02-22
"Piso en calle Jose Hurtado Romero el Felisia, 14, Parque de las Naciones, Torrevieja",350€/mes,1 hab.,50 m²,alicante,Torrevieja,2022-02-22
"Piso en calle Tr.ª Gabino, 6, Nueva Torrevieja, Torrevieja",600€/mes,3 hab.,82 m²,alicante,Torrevieja,2022-02-22
"Piso en avenida de la Costa Blanca, Playa de San Juan, Alicante / Alacant",3.000€/mes,3 hab.,99 m²,alicante,Alicante / Alacant,2022-02-22
"Chalet adosado en Nelson Mandela, s/n, Cumbre del Sol, Benitachell",600€/mes,2 hab.,90 m²,alicante,Benitachell,2022-02-22
"Piso en calle Terral, Cala Palmera - Atrium, La Villajoyosa / Vila Joiosa",500€/mes,1 hab.,55 m²,alicante,La Villajoyosa / Vila Joiosa,2022-02-22
"Piso en Monforte, 14, Alcalde Felipe Mallol, San Vicente del Raspeig",550€/mes,3 hab.,95 m²,alicante,San Vicente del Raspeig,2022-02-22
"Piso en La Nucia Pueblo, La Nucia",550€/mes,2 hab.,76 m²,alicante,La Nucia,2022-02-22
"Estudio en calle Poeta Vila y Blanco, Ensanche-Diputación, Alicante / Alacant",700€/mes,30 m²,Planta 26ª exterior con ascensor,alicante,Alicante / Alacant,2022-02-22
"Piso en calle dinamrca, 6, Playa Arenal-Bol, Calpe",850€/mes,2 hab.,70 m²,alicante,Calpe,2022-02-22
"Chalet adosado en Cabo de las Huertas, Alicante / Alacant",985€/mes,5 hab.,150 m²,alicante,Alicante / Alacant,2022-02-22
"Estudio en calle Doctor Buades, Carolinas Altas, Alicante / Alacant",500€/mes,50 m²,Bajo exterior sin ascensor,alicante,Alicante / Alacant,2022-02-22
"Piso en Garcia Guitirrez, 15, Carolinas Bajas, Alicante / Alacant",550€/mes,2 hab.,60 m²,alicante,Alicante / Alacant,2022-02-22
"Dúplex en avenida Alfonso El Sabio, Mercado, Alicante / Alacant",550€/mes,25 m²,Planta 2ª exterior sin ascensor,alicante,Alicante / Alacant,2022-02-22
"Piso en avenida Rei Jaume I, 4, Centro Urbano, Benidorm",550€/mes,2 hab.,60 m²,alicante,Benidorm,2022-02-22
"Piso en calle Calderón de la Barca, Mercado, Alicante / Alacant",775€/mes,3 hab.,110 m²,alicante,Alicante / Alacant,2022-02-22
"Piso en Altea Pueblo, Altea",550€/mes,1 hab.,80 m²,alicante,Altea,2022-02-22
"Piso en calle Sierra Dorada, 22, Zona Sierra Helada, Benidorm",700€/mes,2 hab.,113 m²,alicante,Benidorm,2022-02-22
"Piso en Villafranqueza, Alicante / Alacant",625€/mes,3 hab.,95 m²,alicante,Alicante / Alacant,2022-02-22
"Piso en plaza de Florida-la Viña, s/n, La Florida, Alicante / Alacant",700€/mes,2 hab.,95 m²,alicante,Alicante / Alacant,2022-02-22
"Casa o chalet independiente en calle Orden Dórico, 4, Monte y Mar, Gran Alacant",1.300€/mes,3 hab.,150 m²,alicante,Gran Alacant,2022-02-22
"Piso en Raval de Santa Teresa-El Asilo, Elche / Elx",400€/mes,3 hab.,95 m²,alicante,Elche / Elx,2022-02-22
"Piso en Pont Nou-Corazón de Jesús, Elche / Elx",450€/mes,3 hab.,80 m²,alicante,Elche / Elx,2022-02-22
"Piso en Pont Nou-Corazón de Jesús, Elche / Elx",430€/mes,2 hab.,62 m²,alicante,Elche / Elx,2022-02-22
"Estudio en avenida Costa Blanca, 19, Arenales del Sol, Elche / Elx",400€/mes,34 m²,Planta 2ª exterior con ascensor,alicante,Elche / Elx,2022-02-22
"Piso en calle Médico Pedro Orts, Paus, Alicante / Alacant",1.200€/mes,3 hab.,99 m²,alicante,Alicante / Alacant,2022-02-22
"Piso en Albacete, Gran Playa, Santa Pola",550€/mes,2 hab.,65 m²,alicante,Santa Pola,2022-02-22
"Piso en Calpe Pueblo, Calpe",600€/mes,1 hab.,50 m²,alicante,Calpe,2022-02-22
"Piso en Torre de San Juan, Playa de San Juan, Alicante / Alacant",1.150€/mes,3 hab.,110 m²,alicante,Alicante / Alacant,2022-02-22
"Estudio en avenida Novelda, Altozano, Alicante / Alacant",550€/mes,65 m²,Planta 3ª exterior con ascensor,alicante,Alicante / Alacant,2022-02-22
"Estudio en calle Sant Francesc, 16, Centro - Zona Alta, Alcoy / Alcoi",340€/mes,50 m²,Planta 4ª exterior sin ascensor,alicante,Alcoy / Alcoi,2022-02-22
"Piso en calle Ponent, Las Azaleas - Alkadir, La Villajoyosa / Vila Joiosa",600€/mes,2 hab.,85 m²,alicante,La Villajoyosa / Vila Joiosa,2022-02-22
"Piso en pasaje DE LA ORDANA, Centro, San Juan de Alicante",700€/mes,3 hab.,90 m²,alicante,San Juan de Alicante,2022-02-22
"Piso en calle San Fernando, Centro Tradicional, Alicante / Alacant",750€/mes,3 hab.,80 m²,alicante,Alicante / Alacant,2022-02-22
"Chalet adosado en calle Monte de Santa Pola, 6, Monte Faro-Altomar, Gran Alacant",700€/mes,2 hab.,95 m²,alicante,Gran Alacant,2022-02-22
"Piso en Reina Victoria-Miguel Hernández, Elche / Elx",675€/mes,3 hab.,143 m²,alicante,Elche / Elx,2022-02-22
"Piso en calle Médico Pedro Orts, 2, Paus, Alicante / Alacant",1.200€/mes,3 hab.,100 m²,alicante,Alicante / Alacant,2022-02-22
Casa o chalet independiente en San Miguel de Salinas,1.100€/mes,2 hab.,120 m²,alicante,Casa o chalet independiente en San Miguel de Salinas,2022-02-22
"Piso en calle Bernabé del Campo Latorre, s/n, Altabix, Elche / Elx",650€/mes,2 hab.,90 m²,alicante,Elche / Elx,2022-02-22
"Piso en calle Tomás López Torregrosa, Centro Tradicional, Alicante / Alacant",750€/mes,2 hab.,100 m²,alicante,Alicante / Alacant,2022-02-22
"Piso en Centro Urbano, Benidorm",600€/mes,1 hab.,65 m²,alicante,Benidorm,2022-02-22
"Ático en calle Asturias, 45, La Florida, Alicante / Alacant",450€/mes,1 hab.,120 m²,alicante,Alicante / Alacant,2022-02-22
"Piso en calle Dunas, 11, Zona Pueblo, Guardamar del Segura",530€/mes,3 hab.,105 m²,alicante,Guardamar del Segura,2022-02-22
"Piso en calle Gabriel Miró, 47, Castalla",375€/mes,2 hab.,70 m²,alicante,Castalla,2022-02-22
"Piso en c.Formentera, Puerto, Calpe",1.500€/mes,3 hab.,190 m²,alicante,Calpe,2022-02-22
"Ático en calle del Secretario Juan Antonio Baldovi, 11, Playa de Poniente, Benidorm",2.500€/mes,3 hab.,172 m²,alicante,Benidorm,2022-02-22
"Casa o chalet independiente en calle Alcoy, Altea Pueblo, Altea",4.000€/mes,4 hab.,500 m²,alicante,Altea,2022-02-22
"Casa o chalet independiente en El Palmeral-Urbanova-Tabarca, Alicante / Alacant",810€/mes,5 hab.,173 m²,alicante,Alicante / Alacant,2022-02-22
